Date,ClosingPrice,MarketPrice,High,Low
2008/12/22,153.98,155.33,156.94,152.19
2008/12/23,148.93,152.35,153.29,148.67
2008/12/24,147.02,148.46,149.11,145.01
2008/12/26,145.81,146.98,147.81,144.27
2008/12/29,145.72,144.55,145.93,141.10
2008/12/30,146.35,146.71,149.50,146.25
2009/01/02,151.15,147.51,151.15,145.59
2009/01/05,153.83,154.57,155.13,152.63
2009/01/06,156.79,155.16,158.17,154.89
2009/01/07,161.36,157.11,161.53,156.70
2009/01/08,157.76,159.21,159.76,156.39
2009/01/09,154.17,158.80,159.63,153.93
2009/01/12,151.01,152.76,153.68,150.04
2009/01/13,152.45,149.70,152.67,147.77
2009/01/14,154.50,151.45,154.80,150.15
2009/01/15,145.05,148.44,149.39,144.64
2009/01/16,148.03,146.08,148.11,144.44
2009/01/19,150.02,149.42,151.23,148.74
2009/01/20,146.55,147.78,147.86,144.95
2009/01/21,143.29,141.28,145.30,141.05
2009/01/22,145.11,146.29,146.60,143.57
2009/01/23,141.75,143.48,143.48,141.04
2009/01/28,151.04,146.05,151.41,145.84
2009/01/29,152.29,152.03,154.04,151.47
2009/01/30,151.33,149.55,151.74,149.12
2009/02/02,149.00,148.86,152.39,147.55
2009/02/03,151.42,149.71,153.17,147.75
2009/02/04,155.99,154.20,156.00,153.18
2009/02/05,154.00,154.76,157.99,154.00
2009/02/06,158.90,156.99,158.92,156.28
2009/02/09,157.70,160.77,161.32,157.29
2009/02/10,156.84,159.29,160.02,155.25
2009/02/11,155.26,152.61,155.78,151.79
2009/02/12,153.66,154.12,154.56,151.04
2009/02/13,155.19,153.44,155.24,151.35
2009/02/16,152.66,153.85,156.14,152.57
2009/02/17,146.60,151.46,151.46,145.78
2009/02/18,144.21,144.49,145.53,142.47
2009/02/19,143.60,143.57,145.53,141.54
2009/02/20,138.31,142.01,143.09,137.07
2009/02/23,142.78,137.33,142.79,136.25
2009/02/24,137.82,137.66,138.97,136.79
2009/02/25,138.65,142.02,142.14,137.69
2009/02/26,136.98,140.01,143.18,134.44
2009/02/27,138.07,137.20,140.22,135.95
2009/03/02,132.47,135.42,135.42,131.28
2009/03/03,133.78,129.46,134.44,129.36
2009/03/04,138.21,132.77,138.71,131.22
2009/03/05,138.25,139.35,140.29,137.15
2009/03/06,137.83,135.35,138.45,135.32
2009/03/09,140.00,139.61,140.80,137.22
2009/03/10,142.73,138.40,143.40,138.37
2009/03/11,147.60,146.93,147.70,146.30
2009/03/12,148.02,147.38,148.19,144.94
2009/03/13,147.29,149.06,150.54,147.21
2009/03/16,147.00,147.11,149.46,146.12
2009/03/17,152.17,149.08,152.60,148.05
2009/03/18,152.89,153.84,153.84,151.09
2009/03/19,151.51,154.21,155.12,151.01
2009/03/20,152.58,151.90,154.05,151.59
2009/03/23,156.42,153.69,156.80,153.61
2009/03/24,159.56,159.94,160.03,157.21
2009/03/25,160.28,158.69,160.28,157.93
2009/03/26,162.22,159.69,162.28,158.45
2009/03/27,161.66,162.71,163.98,161.09
2009/03/30,156.23,161.89,162.64,156.20
2009/03/31,157.01,157.31,160.33,156.86
2009/04/01,160.46,158.02,161.22,156.24
2009/04/02,166.18,163.30,166.45,162.55
2009/04/03,167.11,167.65,168.36,165.86
2009/04/06,168.62,168.21,171.42,168.17
2009/04/07,168.34,168.30,169.14,166.41
2009/04/08,162.68,166.30,166.71,162.46
2009/04/09,169.48,164.13,169.73,163.84
2009/04/10,172.01,172.61,174.78,169.89
2009/04/13,171.69,172.49,174.01,170.87
2009/04/14,172.03,173.56,174.04,169.55
2009/04/15,171.21,169.24,171.87,167.68
2009/04/16,171.73,174.26,176.12,171.42
2009/04/17,171.33,174.03,174.99,169.71
2009/04/20,172.30,172.55,173.04,169.04
2009/04/21,171.96,168.58,172.35,167.66
2009/04/22,174.40,173.28,175.11,171.86
2009/04/23,176.14,175.88,176.64,173.90
2009/04/24,174.13,176.31,176.99,172.75
2009/04/27,172.13,174.31,175.59,171.20
2009/04/28,167.24,172.69,174.00,167.14
2009/04/29,172.08,168.53,172.08,167.28
2009/04/30,176.00,174.04,177.30,173.54
2009/05/04,179.69,178.23,179.69,177.46
2009/05/06,178.82,179.76,181.03,177.88
2009/05/07,179.74,181.52,181.82,178.27
2009/05/08,181.04,179.58,181.07,178.34
2009/05/11,181.35,181.42,182.09,179.88
2009/05/12,179.73,180.24,180.84,178.73
2009/05/13,181.14,180.46,181.27,179.37
2009/05/14,176.29,178.67,179.09,176.28
2009/05/15,177.80,178.09,178.96,177.09
2009/05/18,177.26,176.94,177.41,174.56
2009/05/19,182.76,181.30,182.81,180.62
2009/05/20,183.80,182.75,184.01,182.40
2009/05/21,181.82,183.08,183.26,180.59
2009/05/22,179.01,179.69,182.70,178.86
2009/05/25,178.57,177.58,180.31,167.47
2009/05/26,174.77,179.12,179.30,173.50
2009/05/27,173.75,177.63,178.26,173.47
2009/05/28,178.19,173.28,178.19,172.42
2009/05/29,178.70,178.16,178.97,176.42
2009/06/01,180.90,178.42,180.90,176.92
2009/06/02,180.47,183.64,183.71,180.30
2009/06/03,180.31,181.78,182.25,178.93
2009/06/04,175.75,179.55,179.75,175.35
2009/06/05,177.77,177.43,177.77,175.12
2009/06/08,177.67,177.65,180.00,176.87
2009/06/09,174.91,179.49,180.00,174.87
2009/06/10,180.91,176.01,180.96,175.52
2009/06/11,181.43,180.49,183.84,179.90
2009/06/12,182.69,182.74,183.72,181.23
2009/06/15,180.66,182.59,182.64,178.97
2009/06/16,178.88,178.27,180.32,177.58
2009/06/17,177.80,177.90,178.65,176.85
2009/06/18,175.54,177.56,178.34,174.90
2009/06/19,176.63,176.96,177.38,174.94
2009/06/22,179.02,176.46,179.11,176.12
2009/06/23,174.32,175.17,175.81,173.52
2009/06/24,175.08,174.96,176.00,173.22
2009/06/25,178.86,175.50,180.46,175.50
2009/06/26,179.28,180.04,180.41,178.45
2009/06/29,178.81,179.92,181.42,178.40
2009/06/30,178.99,180.65,181.65,178.69
2009/07/01,181.95,178.53,182.50,177.75
2009/07/02,181.85,182.92,182.96,180.80
2009/07/03,182.92,179.11,182.92,179.02
2009/07/06,184.50,182.78,185.04,182.36
2009/07/07,185.11,185.18,186.02,184.20
2009/07/08,184.73,183.86,184.73,182.28
2009/07/09,184.72,184.26,186.51,183.94
2009/07/10,184.56,185.27,185.43,182.84
2009/07/13,178.15,184.23,184.23,178.15
2009/07/14,179.43,181.13,181.35,178.34
2009/07/15,184.26,181.94,184.58,181.82
2009/07/16,186.22,186.57,187.15,185.39
2009/07/17,187.16,187.63,187.96,186.21
2009/07/20,192.25,188.11,192.77,187.97
2009/07/21,193.62,193.65,194.73,192.48
2009/07/22,194.29,193.96,194.60,193.10
2009/07/23,194.40,194.45,195.65,192.93
2009/07/24,195.13,195.90,196.31,194.32
2009/07/27,198.07,196.23,198.92,195.48
2009/07/28,198.52,197.69,198.77,197.40
2009/07/29,198.24,198.19,198.98,197.19
2009/07/30,199.88,198.40,200.02,196.56
2009/07/31,202.96,200.90,203.35,200.07
2009/08/03,203.81,203.59,204.69,202.67
2009/08/04,204.10,205.28,206.67,203.08
2009/08/05,203.19,204.72,205.43,202.96
2009/08/06,203.74,202.59,204.87,201.33
2009/08/07,204.95,203.41,205.07,202.86
2009/08/10,204.77,206.16,206.56,204.27
2009/08/11,204.96,204.21,205.25,203.91
2009/08/12,202.67,203.87,203.94,201.01
2009/08/13,202.46,204.52,205.10,202.46
2009/08/14,206.46,204.92,206.80,204.60
2009/08/17,200.52,205.97,205.97,199.77
2009/08/18,201.33,198.88,202.60,198.66
2009/08/19,201.08,201.78,203.61,201.08
2009/08/20,205.22,203.02,205.41,201.04
2009/08/21,206.26,206.05,207.35,203.93
2009/08/24,210.60,209.43,210.93,209.18
2009/08/25,209.12,209.27,210.41,208.38
2009/08/26,210.62,209.79,210.80,209.06
2009/08/27,208.62,209.74,210.52,207.36
2009/08/28,209.74,210.45,211.07,208.58
2009/08/31,207.44,209.43,209.99,205.80
2009/09/01,211.89,207.54,212.20,206.25
2009/09/02,210.51,208.55,211.85,207.63
2009/09/03,210.60,210.60,211.53,209.43
2009/09/04,209.81,211.91,211.91,208.32
2009/09/07,209.73,211.08,211.31,208.55
2009/09/08,211.40,210.76,211.74,210.08
2009/09/09,210.09,211.70,211.86,209.31
2009/09/10,214.92,211.09,214.96,210.74
2009/09/11,215.81,214.77,216.29,214.16
2009/09/14,213.42,215.87,215.99,212.55
2009/09/15,216.14,214.90,216.41,214.16
2009/09/16,220.53,217.00,222.07,216.95
2009/09/17,222.31,222.73,223.54,220.30
2009/09/18,222.34,222.20,224.75,221.78
2009/09/21,221.85,222.35,223.70,221.27
2009/09/22,225.27,222.72,225.65,222.57
2009/09/23,224.69,225.89,225.93,223.84
2009/09/24,222.35,223.90,225.18,220.57
2009/09/25,221.82,221.24,221.90,217.83
2009/09/28,219.66,219.89,220.86,218.53
2009/09/29,221.59,222.39,222.55,220.16
2009/09/30,219.75,221.51,223.88,218.66
2009/10/01,215.94,220.81,221.54,213.96
2009/10/05,210.38,212.69,213.63,210.02
2009/10/06,209.25,212.19,213.09,208.23
2009/10/07,208.94,212.00,212.86,208.94
2009/10/08,211.01,210.31,211.08,208.00
2009/10/09,215.57,211.98,215.85,210.88
2009/10/12,214.23,217.34,217.55,213.07
2009/10/13,213.10,213.50,215.01,210.92
2009/10/14,215.90,215.14,216.50,214.29
2009/10/15,217.47,217.69,219.25,216.62
2009/10/16,214.91,217.02,218.78,214.49
2009/10/19,216.19,213.89,216.37,211.24
2009/10/20,217.53,218.31,218.61,216.13
2009/10/21,216.64,216.13,218.22,215.55
2009/10/22,213.25,214.32,216.12,212.20
2009/10/23,214.73,215.07,215.75,213.54
2009/10/26,217.45,213.87,218.27,213.79
2009/10/27,216.47,216.07,216.88,214.78
2009/10/28,211.03,216.37,216.85,210.19
2009/10/29,207.68,207.50,207.95,204.83
2009/10/30,206.81,210.30,210.30,206.81
2009/11/02,204.25,201.76,205.72,201.76
2009/11/03,203.13,204.49,204.93,202.95
2009/11/04,207.18,203.93,207.19,203.13
2009/11/05,203.52,205.57,206.12,203.34
2009/11/06,206.53,207.00,207.13,205.38
2009/11/09,207.29,207.29,209.41,206.68
2009/11/10,208.23,209.89,210.65,207.79
2009/11/11,210.08,209.41,210.08,207.22
2009/11/12,206.67,210.51,211.17,206.67
2009/11/13,206.84,208.00,208.77,205.38
2009/11/16,209.90,207.61,209.90,206.10
2009/11/17,209.00,210.86,211.30,208.92
2009/11/18,211.56,210.54,212.88,210.29
2009/11/19,213.89,212.28,214.62,212.14
2009/11/20,213.76,212.88,214.50,212.60
2009/11/23,213.72,214.20,215.29,212.67
2009/11/24,211.92,214.79,214.87,211.04
2009/11/25,212.61,212.18,213.14,210.93
2009/11/26,210.77,211.80,213.87,210.77
2009/11/27,200.73,207.40,208.37,200.06
2009/11/30,204.75,203.81,206.66,203.81
2009/12/01,207.07,204.02,207.07,202.99
2009/12/02,210.25,208.82,210.97,208.41
2009/12/03,213.31,211.01,213.31,210.55
2009/12/04,214.50,212.43,215.34,212.34
2009/12/07,215.55,215.65,216.07,214.52
2009/12/08,214.91,215.24,216.40,214.07
2009/12/09,215.75,213.30,215.90,212.47
2009/12/10,218.73,215.95,218.73,212.70
2009/12/11,218.77,218.26,220.01,216.90
2009/12/14,219.51,219.48,219.69,216.77
2009/12/15,219.60,218.72,219.99,218.48
2009/12/16,219.32,219.65,220.22,217.66
2009/12/17,216.90,219.17,219.33,216.82
2009/12/18,216.68,215.82,217.37,214.69
2009/12/21,216.20,216.47,217.08,215.13
2009/12/22,217.87,217.77,218.08,216.61
2009/12/23,218.95,218.66,218.95,217.81
2009/12/24,221.67,219.15,222.62,218.83
2009/12/28,222.03,223.04,223.06,221.16
2009/12/29,220.34,220.57,221.65,218.92
2009/12/30,221.86,220.10,221.86,218.99
2010/01/04,223.49,221.67,223.49,221.66
2010/01/05,222.84,224.24,224.40,222.18
2010/01/06,224.67,223.83,224.96,223.52
2010/01/07,221.31,224.23,224.77,221.31
2010/01/08,222.66,222.65,222.81,219.15
2010/01/11,222.23,223.31,224.18,222.23
2010/01/12,223.04,222.50,223.39,220.86
2010/01/13,219.17,220.82,221.46,219.01
2010/01/14,221.19,220.39,222.24,219.88
2010/01/15,223.21,222.33,223.69,221.12
2010/01/18,224.38,222.26,225.19,221.21
2010/01/19,224.13,225.44,226.10,223.55
2010/01/20,224.83,225.87,225.97,223.88
2010/01/21,226.16,223.03,226.16,222.41
2010/01/22,220.68,222.59,223.90,218.22
2010/01/25,219.33,217.72,220.65,217.37
2010/01/26,214.89,219.09,219.41,213.52
2010/01/27,213.02,215.38,215.63,212.51
2010/01/28,215.67,213.94,216.65,212.53
2010/01/29,210.34,212.77,213.63,209.40
2010/02/01,210.76,210.53,211.68,208.77
2010/02/02,209.27,212.36,212.36,208.55
2010/02/03,211.86,211.76,212.45,209.99
2010/02/04,211.72,211.82,212.44,210.71
2010/02/05,205.06,205.48,206.39,204.31
2010/02/08,203.37,204.60,204.87,202.69
2010/02/09,206.01,203.17,206.25,202.93
2010/02/10,205.94,206.98,207.41,205.23
2010/02/11,209.73,206.55,210.17,206.45
2010/02/12,208.74,209.35,209.59,206.56
2010/02/16,209.73,208.21,210.84,207.77
2010/02/17,213.44,212.24,213.56,212.09
2010/02/18,212.55,213.81,213.98,212.11
2010/02/19,208.70,211.12,212.85,208.56
2010/02/22,213.28,211.92,213.97,211.92
2010/02/23,213.45,213.29,213.68,211.61
2010/02/24,210.92,211.69,211.93,210.11
2010/02/25,207.56,211.86,212.16,206.85
2010/02/26,208.36,208.53,208.86,206.69
2010/03/02,211.44,210.99,212.15,210.58
2010/03/03,212.36,211.42,212.40,210.81
2010/03/04,211.91,212.75,213.66,211.12
2010/03/05,214.05,212.87,214.09,212.79
2010/03/08,217.73,216.79,217.87,216.31
2010/03/09,217.82,217.40,217.89,216.74
2010/03/10,217.82,217.90,218.07,216.63
2010/03/11,216.76,218.98,219.29,216.65
2010/03/12,217.35,218.11,218.17,216.14
2010/03/15,215.49,217.53,218.15,214.63
2010/03/16,215.25,216.15,216.26,214.50
2010/03/17,220.28,217.39,220.28,216.83
2010/03/18,219.02,219.69,220.88,219.02
2010/03/19,220.48,220.05,220.77,219.32
2010/03/22,218.52,219.31,219.73,217.35
2010/03/23,220.09,220.27,220.95,219.44
2010/03/24,220.09,221.71,222.03,219.73
2010/03/25,221.07,220.11,221.13,219.58
2010/03/26,222.25,220.35,222.63,219.83
2010/03/29,221.60,220.11,222.55,220.03
2010/03/30,222.48,223.45,223.50,221.63
2010/03/31,221.58,222.76,223.20,221.06
2010/04/01,225.47,221.98,225.58,221.98
2010/04/02,226.69,226.03,226.78,225.28
2010/04/05,227.48,227.37,228.02,225.61
2010/04/06,227.51,228.62,228.64,226.49
2010/04/07,227.31,227.33,227.82,226.62
2010/04/08,228.27,226.66,228.27,226.22
2010/04/09,226.81,228.34,228.76,224.82
2010/04/12,224.59,227.56,227.94,224.14
2010/04/13,224.69,225.21,225.48,222.93
2010/04/14,228.08,226.01,228.08,226.01
2010/04/15,229.17,229.52,229.84,227.13
2010/04/16,227.69,228.83,229.11,226.21
2010/04/19,223.65,224.17,225.76,223.04
2010/04/20,225.13,224.98,225.69,224.15
2010/04/21,229.09,226.82,229.24,226.72
2010/04/22,227.76,227.60,228.02,226.19
2010/04/23,227.36,228.99,229.08,226.66
2010/04/26,229.64,228.50,230.54,228.47
2010/04/27,229.28,229.06,230.10,228.16
2010/04/28,226.98,224.81,226.98,224.61
2010/04/29,226.11,227.58,227.58,224.98
2010/04/30,227.95,227.94,229.14,227.59
2010/05/03,225.10,227.04,227.72,223.67
2010/05/04,224.76,226.29,227.00,224.22
2010/05/06,220.21,219.56,220.76,218.72
2010/05/07,215.09,213.33,216.59,212.41
2010/05/10,219.10,216.86,219.53,215.88
2010/05/11,217.63,220.94,221.00,216.63
2010/05/12,216.78,218.86,219.26,215.98
2010/05/13,220.80,219.55,221.68,219.34
2010/05/14,221.08,219.58,221.69,218.45
2010/05/17,215.36,217.34,217.90,214.27
2010/05/18,214.42,216.68,216.80,212.57
2010/05/19,212.43,211.26,212.54,208.83
2010/05/20,208.78,211.55,213.85,207.71
2010/05/24,210.27,207.50,211.36,207.46
2010/05/25,204.83,207.58,207.79,201.50
2010/05/26,206.62,206.95,207.51,203.21
2010/05/27,209.83,204.54,210.49,204.52
2010/05/28,212.10,212.93,212.93,209.93
2010/05/31,214.34,212.43,214.34,211.81
2010/06/01,213.02,213.30,214.46,211.89
2010/06/03,217.58,214.84,217.95,214.51
2010/06/04,218.03,217.37,218.79,217.03
2010/06/07,214.38,213.55,214.57,211.95
2010/06/08,216.08,213.84,216.80,213.21
2010/06/09,215.26,216.15,216.56,213.81
2010/06/10,215.73,215.82,217.23,214.64
2010/06/11,219.22,218.85,219.87,217.30
2010/06/14,221.43,220.22,222.54,219.99
2010/06/15,221.34,220.94,222.32,220.40
2010/06/16,223.34,223.81,224.18,221.96
2010/06/17,223.45,223.54,224.08,222.49
2010/06/18,223.77,223.75,224.04,222.41
2010/06/21,227.69,226.07,227.99,225.51
2010/06/22,226.45,226.12,226.90,225.36
2010/06/23,225.59,225.08,226.41,224.92
2010/06/24,227.45,225.33,227.45,224.89
2010/06/25,225.63,224.87,226.15,224.44
2010/06/28,225.55,226.17,226.35,225.01
2010/06/29,222.54,225.94,226.72,221.94
2010/06/30,220.85,218.70,221.09,218.24
2010/07/01,218.65,219.26,220.23,216.26
2010/07/02,217.01,219.13,219.87,216.43
2010/07/05,217.47,217.43,218.29,215.96
2010/07/06,219.12,215.93,219.16,214.04
2010/07/07,217.45,219.09,219.09,216.39
2010/07/08,220.78,220.66,221.29,219.86
2010/07/09,224.44,222.07,224.44,220.63
2010/07/12,225.86,225.51,225.87,224.58
2010/07/13,226.14,226.32,228.19,225.74
2010/07/14,229.27,228.79,230.23,228.69
2010/07/15,228.39,228.75,229.44,228.02
2010/07/16,226.34,228.28,228.83,226.06
2010/07/19,225.32,223.64,226.23,223.51
2010/07/20,225.84,224.47,226.47,224.08
2010/07/21,227.88,228.16,228.65,226.67
2010/07/22,226.23,227.33,228.46,225.90
2010/07/23,229.50,229.05,229.88,227.66
2010/07/26,230.87,229.70,231.64,229.48
2010/07/27,230.93,231.66,232.14,230.46
2010/07/28,231.56,231.70,232.06,230.39
2010/07/29,231.16,231.01,231.86,230.63
2010/07/30,229.25,230.70,231.69,228.71
2010/08/02,232.22,230.82,232.63,230.26
2010/08/03,233.38,234.10,234.20,232.64
2010/08/04,233.14,234.08,234.08,231.23
2010/08/05,232.39,234.13,234.29,231.03
2010/08/06,232.35,232.14,232.68,230.40
2010/08/09,233.14,231.59,233.23,231.21
2010/08/10,232.04,233.42,233.84,231.80
2010/08/11,228.98,231.15,231.30,228.50
2010/08/12,223.96,225.42,226.80,223.96
2010/08/13,227.01,225.12,227.28,224.23
2010/08/16,226.51,225.32,226.90,222.80
2010/08/17,227.96,225.45,228.34,224.95
2010/08/18,228.90,229.14,229.23,227.72
2010/08/19,231.88,229.20,232.09,229.01
2010/08/20,231.17,230.41,231.44,229.74
2010/08/23,230.20,231.82,233.01,230.02
2010/08/24,229.42,228.60,230.92,227.65
2010/08/25,225.99,227.49,228.47,225.98
2010/08/26,225.39,227.20,227.38,225.39
2010/08/27,225.52,224.63,226.04,223.91
2010/08/30,229.63,228.17,229.72,227.77
2010/08/31,226.81,227.88,228.61,226.15
2010/09/01,229.41,228.00,229.97,227.30
2010/09/02,230.66,232.03,232.06,229.57
2010/09/03,231.04,231.26,232.01,230.26
2010/09/06,232.77,232.60,233.04,231.73
2010/09/07,232.45,232.78,233.44,232.23
2010/09/08,230.94,231.31,232.06,229.89
2010/09/09,231.53,231.93,232.56,230.25
2010/09/10,233.93,232.68,234.95,232.55
2010/09/13,236.34,235.23,236.56,234.83
2010/09/14,235.98,237.19,237.65,235.43
2010/09/15,237.14,236.21,237.62,235.70
2010/09/16,235.37,236.82,237.15,235.36
2010/09/17,237.64,237.04,237.92,235.47
2010/09/20,238.29,236.71,238.55,236.21
2010/09/24,239.80,237.78,239.80,237.04
2010/09/27,241.38,240.99,241.55,240.26
2010/09/28,240.59,241.16,241.73,240.31
2010/09/29,242.27,241.94,243.32,241.88
2010/09/30,242.95,242.67,243.02,241.37
2010/10/01,243.49,242.87,244.44,242.38
2010/10/04,243.99,244.47,245.28,243.46
2010/10/05,244.22,243.22,244.74,242.59
2010/10/06,247.70,246.53,248.01,246.11
2010/10/07,247.22,247.17,247.91,246.21
2010/10/08,246.51,247.16,247.19,245.37
2010/10/11,245.44,247.99,248.05,244.79
2010/10/12,242.35,245.76,245.95,241.20
2010/10/13,242.99,243.63,244.01,241.73
2010/10/14,246.25,244.38,246.25,244.02
2010/10/15,246.56,246.03,246.68,245.31
2010/10/18,242.64,246.81,246.93,242.64
2010/10/19,240.11,242.96,243.81,240.11
2010/10/20,241.79,238.41,242.64,237.25
2010/10/21,242.53,242.71,242.84,239.99
2010/10/22,245.84,243.58,245.86,243.31
2010/10/25,248.16,246.52,248.74,245.91
2010/10/26,248.38,247.70,248.50,247.07
2010/10/27,246.61,248.22,248.92,245.68
2010/10/28,246.41,246.53,247.46,245.72
2010/10/29,242.98,247.19,247.27,242.14
2010/11/01,247.41,243.92,247.41,242.68
2010/11/02,247.93,247.02,248.32,246.54
2010/11/03,249.99,249.62,251.33,249.28
2010/11/04,251.12,250.73,251.51,250.17
2010/11/05,251.22,253.85,254.82,251.14
2010/11/08,251.73,252.32,252.70,250.01
2010/11/09,252.07,251.81,252.30,250.56
2010/11/10,255.13,251.87,255.14,251.79
2010/11/11,247.51,254.86,256.51,247.51
2010/11/12,248.35,252.78,254.02,246.62
2010/11/15,249.22,249.34,250.56,247.47
2010/11/16,247.84,248.96,249.65,246.40
2010/11/17,247.30,245.02,248.99,244.75
2010/11/18,251.15,248.92,251.36,248.25
2010/11/19,253.04,252.30,253.06,251.09
2010/11/22,254.00,253.82,254.97,253.16
2010/11/23,252.12,253.22,253.97,250.73
2010/11/24,252.38,246.77,252.78,246.57
2010/11/25,252.45,253.30,253.42,250.68
2010/11/26,249.31,253.07,253.69,248.27
2010/11/29,248.92,249.92,251.02,246.84
2010/11/30,249.64,247.97,251.82,247.86
2010/12/01,252.80,250.08,252.80,249.54
2010/12/02,256.02,254.61,256.10,254.24
2010/12/03,257.65,257.51,257.65,256.15
2010/12/06,257.32,258.12,258.26,256.28
2010/12/07,258.63,257.46,259.16,256.96
2010/12/08,257.51,258.25,259.76,257.35
2010/12/09,262.32,258.57,262.32,258.17
2010/12/10,261.74,261.57,262.73,260.82
2010/12/13,263.31,262.70,263.54,261.37
2010/12/14,265.13,263.94,265.19,263.38
2010/12/15,265.95,265.03,265.95,264.20
2010/12/16,264.92,264.83,266.47,263.97
2010/12/17,267.67,266.19,267.89,265.14
2010/12/20,267.42,265.48,267.69,264.06
2010/12/21,269.31,269.13,270.44,268.61
2010/12/22,269.60,269.52,270.43,269.02
2010/12/23,269.62,270.03,270.23,268.27
2010/12/24,268.50,270.10,270.36,268.29
2010/12/27,267.35,267.68,269.11,266.79
2010/12/28,269.04,268.21,270.37,267.94
2010/12/29,270.44,268.29,270.49,268.00
2010/12/30,271.19,270.84,271.53,270.00
2011/01/03,273.81,272.84,273.81,271.63
2011/01/04,275.78,274.29,275.78,273.69
2011/01/05,275.35,275.37,275.94,274.57
2011/01/06,274.72,276.91,277.13,273.08
2011/01/07,275.61,274.00,275.61,273.24
2011/01/10,273.99,274.91,275.75,272.44
2011/01/11,275.10,273.81,275.10,271.26
2011/01/12,276.17,275.53,276.70,274.79
